3.144485,1.862658,1.321885,3.565085,2.463515,2.183115,0.680971,2.964228,2.323313,0.600857
3.144485,1.822601,1.281828,3.605143,2.463515,2.423458,0.640914,2.683828,2.323313,0.921314
3.144485,1.822601,1.001428,3.324743,2.463515,2.743915,0.640914,2.363371,2.042914,0.961371
2.864085,2.103001,0.961371,3.284685,2.463515,2.783972,0.640914,2.323314,2.283257,1.241771
2.543628,2.143058,1.241771,3.004285,2.743915,3.064372,0.921314,2.323314,2.603714,1.281828
2.223171,2.423458,1.562228,2.683828,3.064372,3.384829,0.680971,2.603714,2.643771,1.281828
2.463514,2.743915,1.602285,2.643771,2.824029,3.144487,0.921314,2.643771,2.643771,1.281828
2.223171,2.783972,1.602285,2.643771,3.064372,3.104429,1.241771,2.924171,2.643771,1.281828
2.183114,3.064372,1.321885,2.363371,3.104429,3.104429,1.281828,3.244628,2.643771,1.281828
2.183114,3.104429,1.562228,2.603714,3.104429,2.824029,1.281828,3.565085,2.643771,1.281828
2.183114,2.824029,1.602286,2.363371,3.384829,3.064372,1.001428,3.324743,2.363371,1.281828
2.183114,2.783972,1.321885,2.603714,3.144487,3.104429,0.680971,3.004285,2.323314,1.562228
2.183114,2.783972,1.281828,2.643770,2.824029,3.104429,0.921314,2.683828,2.042914,1.602285
1.902714,2.503572,1.281828,2.924170,3.064372,3.104429,0.680971,2.924171,2.283257,1.602285
2.143057,2.463515,1.562228,2.964228,3.104429,3.384829,0.640914,2.683828,2.323313,1.602285
2.463514,2.463515,1.882686,3.244628,3.384830,3.424887,0.921314,2.363371,2.323313,1.602285
2.503571,2.463515,1.922743,3.004285,3.424887,3.705287,0.961371,2.042914,2.603714,1.602285
2.783972,2.743915,1.922743,2.964228,3.424887,3.745344,0.961371,2.283257,2.643770,1.602285
3.104429,2.783972,2.203143,2.683828,3.705287,3.464944,1.241771,2.323313,2.363371,1.602285
3.424886,2.783972,2.243200,2.924171,4.025744,3.424887,1.001428,2.603714,2.603714,1.602285
3.745343,3.064372,1.962800,2.683828,4.065802,3.424887,1.241771,2.643771,2.363371,1.602285
3.785400,3.384829,1.922743,2.643771,3.785402,3.144487,1.001428,2.924171,2.323313,1.321885
3.785400,3.144487,1.922743,2.363371,3.464944,3.104429,0.961371,2.964228,2.323313,1.281828
3.785400,3.384829,1.922743,2.603714,3.144487,2.824029,1.241771,3.244628,2.323313,1.281828
3.785400,3.424887,1.642343,2.924171,2.824030,2.503572,1.281828,3.284685,2.323313,1.001428
3.785400,3.705287,1.602285,2.964228,2.783973,2.743915,1.281828,3.284685,2.323313,0.680971
3.785400,3.464944,1.602285,2.683828,2.783973,2.783972,1.281828,3.004285,2.042914,0.360514
3.505000,3.144487,1.882686,2.924171,2.783973,3.064373,1.281828,2.683828,2.283257,0.320457
3.464943,3.104429,1.922743,2.964228,3.064373,3.384830,1.562228,2.643771,2.603714,0.320457
3.464943,3.384830,1.922743,3.244628,3.104430,3.424887,1.602285,2.924171,2.924171,0.040057
3.464943,3.144487,1.922743,3.284685,3.104430,3.705287,1.602285,2.683828,2.683828,0.000000
3.184543,2.824030,1.922743,3.284685,3.384830,3.745344,1.882686,2.643771,2.924171,0.000000
3.144485,2.503572,1.922743,3.284685,3.144487,3.745344,1.642343,2.924171,3.244628,0.000000
3.144485,2.743915,1.642343,3.565085,3.104429,3.745344,1.882686,3.244628,3.284685,0.000000
3.424886,3.064373,1.602285,3.324743,3.104429,3.464944,1.642343,3.284685,3.284685,0.000000
3.464943,2.824030,1.602285,3.284685,3.104429,3.144487,1.321885,3.004285,3.004285,0.280400
3.464943,2.503572,1.602285,3.284685,3.104429,3.104429,1.281828,2.964228,2.683828,0.320457
3.464943,2.743915,1.321885,3.004285,3.384829,3.104429,1.281828,2.964228,2.924171,0.320457
3.745343,3.064373,1.281828,2.964228,3.144487,3.384830,1.281828,2.683828,2.683828,0.600857
3.505000,3.384830,1.001428,2.964228,3.104429,3.424887,1.562228,2.643771,2.363371,0.640914
3.184543,3.144487,1.241771,2.964228,3.104429,3.424887,1.602286,2.643771,2.603714,0.921314
2.864086,2.824030,1.281829,2.964228,2.824029,3.705287,1.882686,2.643771,2.363371,0.961371
2.824028,3.064373,1.001428,2.683828,2.783972,4.025744,2.203143,2.643771,2.323313,0.680971
2.824028,3.384830,0.680971,2.643770,3.064372,3.785402,2.243200,2.643771,2.603714,0.640914
2.543628,3.424887,0.640914,2.924171,3.104429,3.745344,2.243200,2.924171,2.643771,0.640914
2.503571,3.424887,0.640914,2.964228,3.384830,3.464944,2.243200,3.244628,2.924171,0.640914
2.783971,3.424887,0.921314,2.964228,3.424887,3.424887,2.243200,3.284685,3.244628,0.640914
3.104429,3.424887,0.961371,2.683828,3.424887,3.144487,1.962800,3.004285,3.284685,0.360514
3.424886,3.424887,0.961371,2.643771,3.424887,3.104429,1.922743,2.964228,3.565086,0.320457
3.464943,3.424887,1.241771,2.924171,3.424887,2.824029,1.922743,2.964228,3.605143,0.600857
3.464943,3.424887,1.562229,2.683828,3.424887,2.783972,1.642343,2.683828,3.324743,0.640914
3.464943,3.144487,1.602286,2.643771,3.424887,2.783972,1.602285,2.363371,3.004286,0.921314
3.464943,2.824030,1.602286,2.363371,3.424887,2.783972,1.602285,2.042914,2.964228,0.961371
3.184543,2.503572,1.321886,2.603714,3.705287,2.783972,1.602285,2.002857,2.964228,0.961371
3.144485,2.743915,1.281829,2.924171,3.464944,2.783972,1.882686,2.283257,2.964228,0.961371
2.864085,3.064373,1.281829,2.964228,3.705287,2.783972,1.642343,2.323314,2.683828,1.241771
3.364799,3.364801,2.363371,2.964228,3.745344,3.064372,1.882686,2.884114,4.005714,1.281828
18.706686,16.483517,19.407686,5.968513,8.371943,10.735315,12.537886,16.583656,21.650885,3.184542
63.230198,58.783859,65.553513,31.204514,38.214516,45.925514,51.453400,59.224487,67.876823,24.454885
126.280136,120.692177,129.684998,83.198685,92.531998,103.768028,111.218658,121.453262,131.727905,73.384682
199.224197,193.435959,203.049667,150.654907,161.430283,174.288635,182.840836,193.976715,204.491714,139.298721
271.727631,266.199768,275.352814,224.500259,235.235580,248.053864,255.965149,266.420044,276.454376,212.943771
339.564392,334.316925,342.588715,295.521576,305.696075,317.432831,324.983612,334.797607,343.930634,284.465790
399.590027,395.504211,401.733093,361.215302,370.208130,380.963470,387.372620,395.984894,403.095032,350.760376
436.382507,435.200836,436.242340,416.293854,421.861816,428.651489,430.814575,435.160767,437.323853,408.142242
437.303833,438.986237,435.160797,440.648590,440.788818,440.989105,438.705841,438.325287,436.202240,437.444031
412.428345,416.173706,409.163696,432.076385,428.411163,424.084991,418.677277,415.132202,409.924774,432.356781
371.930573,376.577209,367.964935,400.591461,394.442688,387.532837,380.282501,375.195221,368.966339,403.575714
327.206757,331.953552,323.120941,357.510010,350.980682,343.409882,335.879150,330.811920,324.142395,361.415588
282.362793,287.149628,278.557373,312.926392,305.796234,298.385651,290.814850,286.028046,279.318451,316.711792
241.364304,245.590347,237.839294,268.663239,262.534515,255.424377,248.394348,244.488770,238.560318,272.448669
205.813599,209.679123,202.589005,229.367188,224.460205,217.950912,211.802139,208.837921,203.310028,232.571777
174.328690,177.613373,171.184204,195.158401,190.451691,184.843689,179.095490,177.092621,172.165604,198.022491
148.091263,150.735031,145.207138,164.975342,161.370193,156.723572,151.576233,150.274368,146.248627,167.498947
125.639229,127.902458,122.795174,140.280121,137.135635,133.149933,128.383148,127.441795,123.856682,142.222885
106.211517,108.134254,103.647858,118.589172,116.065575,112.460426,108.014084,107.693626,104.969742,120.451828
90.769485,92.111404,87.685089,100.363174,98.740860,95.756599,91.630714,91.650742,89.587799,101.925400
76.709427,77.971230,73.584969,85.361771,83.879662,81.255913,77.450485,77.230171,75.848198,86.603539
65.072830,66.054230,62.208744,72.483398,71.021317,68.998428,65.233055,65.273117,64.532059,72.883972
55.439087,56.360401,52.875427,61.828201,60.926914,59.264542,55.499168,55.579285,54.938370,61.828197
46.906914,47.828228,44.403343,52.615059,51.513485,50.171574,46.706627,46.766712,46.966999,52.274570
40.177315,40.818230,37.954140,44.683743,44.102913,42.821087,39.936970,40.017086,40.577885,44.022797
34.268887,34.889771,32.085770,38.334686,37.533543,36.552143,34.008514,33.808228,34.449142,37.353287
29.021399,29.622257,27.399084,32.466312,31.665173,30.964172,28.761026,28.520685,29.441999,31.164455
25.256027,25.576487,23.693800,28.060028,27.238857,26.597944,24.434856,24.755314,25.436285,26.437714
21.410543,21.971344,20.148743,23.854029,23.313257,22.672344,20.809685,20.909828,21.831142,22.732428
18.646599,19.247458,17.424856,20.509256,19.988516,19.347601,17.805399,17.885513,18.826857,18.906971
16.062914,16.663773,14.841171,17.805399,17.585087,16.944172,15.422000,15.522142,15.922713,16.163057
13.779656,14.640886,12.557914,14.961342,15.041458,14.680943,12.898399,13.258913,13.599400,13.559342
12.057199,12.958487,10.835457,12.898399,13.319001,12.978516,11.175942,11.836884,12.157342,11.536457
10.434885,11.356201,9.213142,11.516428,11.676658,11.356201,9.533600,10.254628,10.575085,9.874085
9.373371,10.014287,7.871228,9.934171,10.074372,10.014287,8.191686,8.912714,9.233171,8.251771
8.391972,8.992829,6.589399,8.872657,9.012858,8.992829,7.170228,7.911285,8.211714,6.909857
7.450628,8.031458,5.587971,7.891257,7.771087,7.771087,5.948485,6.929885,7.530742,5.908428
7.030028,7.350486,5.167371,6.949914,7.050058,6.769658,5.227457,6.529314,6.889828,5.207428
6.409142,6.429172,4.546485,6.529314,6.389115,6.068658,4.566514,5.908428,6.228885,4.566514
5.768229,5.748201,3.905571,5.908428,5.728172,5.407715,3.905571,5.267513,5.587971,3.905571
5.407714,5.367658,3.545057,5.267514,5.367658,5.327601,3.545057,4.906999,4.967085,3.545057
4.806857,5.047201,3.224599,4.646628,5.047201,5.047201,3.224599,4.326170,4.606571,3.224599
4.726743,4.726744,3.164514,4.286114,4.726743,4.726743,2.643771,3.945628,4.266085,2.904142
4.426314,4.406287,2.884114,3.945628,4.666658,4.666658,2.543628,3.625170,3.685257,2.583685
4.105857,4.346201,2.563657,3.625171,4.125886,4.406287,2.243200,3.304714,3.304714,1.982828
3.805428,4.085830,2.523600,3.585114,4.045773,4.366230,2.203143,3.244628,3.264657,1.622314
3.765371,3.765373,2.263228,3.565086,3.765373,4.085829,1.942771,2.984257,2.984257,1.301857
3.745343,3.725315,1.942771,3.304714,3.444915,3.484972,1.622314,2.663800,2.924171,1.261800
3.484972,3.444915,1.622314,3.525028,3.124458,3.124458,1.301857,2.603714,2.643771,0.981400
3.444914,3.404858,1.301857,3.545057,2.804001,2.804001,1.241771,2.603714,2.343342,0.660942
3.164514,3.124458,0.981400,3.565086,2.483544,2.763944,1.241771,2.603714,2.283256,0.881257
3.124457,2.804001,0.660942,3.565086,2.703858,2.743915,0.981400,2.323313,2.283256,0.921314
3.364800,2.743915,0.620885,3.284685,2.463515,2.743915,0.660942,2.303285,2.283256,1.201714
3.144486,3.024315,0.861228,3.264657,2.703858,3.004287,0.600856,2.283256,2.283256,1.241771
2.844057,2.783972,0.921314,3.244628,2.743915,3.064373,0.600856,2.283256,2.283256,0.961371
3.064371,2.743915,1.201714,3.244628,2.743915,3.064373,0.881257,2.283256,2.283256,0.921314
2.824028,2.463515,1.241771,2.984257,2.743915,3.064373,0.921314,2.283256,2.283256,0.921314
3.064371,2.703858,1.241771,2.663799,2.743915,3.064373,0.640914,2.283256,2.283256,0.640914
2.824028,3.004287,1.522171,2.603714,2.743915,3.064373,0.600856,2.283256,2.283256,0.600856
2.523600,3.064373,1.281828,2.603714,2.743915,2.783972,0.600856,2.002856,2.283256,0.320456
2.743914,2.783972,0.981400,2.323313,2.463515,2.483544,0.600856,1.962799,2.283256,0.280399
2.783971,3.024315,1.201714,2.283256,2.423458,2.423458,0.600856,1.962799,2.283256,0.280399
2.503571,3.064373,1.221742,2.002856,2.423458,2.423458,0.600856,1.962799,2.283256,0.280399
2.743914,3.064373,1.241771,1.962799,2.423458,2.703858,0.600856,2.243199,2.283256,0.280399
2.503571,2.783972,1.522171,1.962799,2.423458,2.463515,0.881257,2.283256,2.283256,0.560799
2.463514,2.763944,1.542200,1.962799,2.143058,2.423458,1.181685,2.283256,2.283256,0.600856
2.463514,3.004287,1.822600,1.962799,2.103001,2.423458,1.241771,2.283256,2.002856,0.600856
2.183114,3.064373,2.143057,1.962799,2.103001,2.423458,1.241771,2.283256,1.962799,0.600856
2.143057,2.783972,1.922743,1.962799,2.383401,2.423458,1.241771,2.283256,2.243199,0.600856
2.143057,2.743915,1.622314,1.962799,2.423458,2.423458,0.961371,2.283256,2.283256,0.600856
2.143057,2.743915,1.842628,2.243199,2.423458,2.143058,0.921314,2.283256,2.283256,0.600856
2.403428,2.743915,1.602285,2.283256,2.423458,2.383401,0.640914,2.283256,2.563656,0.320456
2.723885,2.463515,1.301857,2.283256,2.703858,2.423458,0.620885,2.002856,2.603714,0.280399
2.783971,2.163086,0.981400,2.283256,2.743915,2.423458,0.600856,1.962799,2.603714,0.280399
2.783971,2.103001,0.660942,2.283256,2.743915,2.423458,0.600856,1.962799,2.603714,0.280399
3.064371,2.103001,0.881257,2.283256,2.463515,2.703858,0.600856,1.962799,2.323313,0.280399
3.364800,2.103001,0.921314,2.283256,2.423458,2.743915,0.600856,1.962799,2.283256,0.280399
3.144486,2.103001,0.640914,2.002856,2.423458,2.743915,0.600856,1.682399,2.283256,0.560799
3.124457,2.103001,0.600856,1.962799,2.423458,2.463515,0.881257,1.642342,2.002856,0.600856
3.104429,2.103001,0.881257,2.243199,2.423458,2.423458,0.640914,1.922742,1.682399,0.600856
3.364800,2.103001,0.921314,2.283256,2.423458,2.703858,0.600856,1.962799,1.642342,0.600856
3.685257,2.103001,0.921314,2.563656,2.703858,2.743915,0.881257,1.962799,1.642342,0.600856
3.464943,2.383401,0.921314,2.603714,2.743915,2.463515,0.921314,1.962799,1.642342,0.600856
3.444914,2.423458,1.181685,2.603714,2.743915,2.423458,0.921314,1.962799,1.642342,0.600856
3.424886,2.423458,1.241771,2.603714,2.743915,2.423458,0.921314,1.962799,1.642342,0.320456
3.424886,2.423458,1.522171,2.603714,2.743915,2.423458,0.640914,1.962799,1.922742,0.280399
3.164514,2.423458,1.281828,2.323313,2.463515,2.703858,0.600856,1.962799,2.243199,0.280399
2.844057,2.423458,1.522171,2.283256,2.423458,2.463515,0.600856,2.243199,2.283256,0.280399
2.804000,2.423458,1.822600,2.283256,2.143058,2.423458,0.320456,2.283256,2.283256,0.560799
3.044343,2.143058,1.602286,2.283256,2.103001,2.703858,0.280399,2.283256,2.563656,0.600856
2.824028,2.103001,1.582257,2.283256,2.103001,3.004287,0.280399,2.563656,2.603714,0.881257
3.064371,2.103001,1.822600,2.283256,2.103001,3.324744,0.280399,2.864085,2.884114,0.921314
2.824028,2.103001,1.602286,2.563656,2.103001,3.384830,0.560799,2.924171,2.904142,0.921314
2.783971,2.103001,1.562229,2.603714,2.103001,3.384830,0.600856,2.924171,3.184542,0.921314
3.064371,2.103001,1.281829,2.884114,2.103001,3.384830,0.600856,2.643771,3.244628,0.921314
3.084400,2.103001,1.261800,2.643770,2.103001,3.384830,0.881257,2.603714,3.244628,0.640914
2.844057,2.103001,1.502143,2.884114,2.103001,3.384830,1.181685,2.884114,2.964228,0.600856
2.783971,2.103001,1.281829,2.924171,2.103001,3.124458,1.241771,2.904142,2.643771,0.320456
2.783971,2.103001,1.261800,2.924171,2.103001,2.804001,1.241771,2.663800,2.323314,0.280399
3.044343,2.103001,1.241771,2.643770,2.103001,2.743915,0.961371,2.603714,2.022885,0.560799
3.364800,2.103001,1.522171,2.603714,2.103001,2.463515,0.921314,2.323314,1.702428,0.600856
3.144486,2.103001,1.822600,2.323313,2.103001,2.423458,0.921314,2.563657,1.642342,0.600856
3.124457,2.103001,1.602286,2.563656,2.103001,2.423458,0.640914,2.603714,1.642342,0.881257
3.364800,2.103001,1.301857,2.323313,2.383401,2.143058,0.340485,2.323313,1.922742,0.921314
3.424886,2.103001,1.241771,2.563656,2.423458,2.383401,0.280399,2.303285,2.503571,0.921314
3.144486,2.103001,1.241771,2.603714,2.703858,2.423458,0.560799,2.283256,2.603714,0.921314
2.844057,2.103001,1.502143,2.884114,3.004287,2.423458,0.600856,2.563656,2.884114,0.640914
2.523600,2.103001,1.281829,2.924171,3.064373,2.423458,0.600856,2.884113,2.924171,0.600856
2.463514,2.383401,0.981400,2.924171,3.344773,2.703858,0.600856,2.643770,2.924171,0.600856
2.463514,2.423458,0.921314,2.643770,3.384830,3.004287,0.600856,2.603714,2.924171,0.320456
2.463514,2.423458,0.921314,2.603714,3.104429,3.064373,0.881257,2.603714,2.643771,0.280399
2.463514,2.423458,1.201714,2.323313,3.064373,2.783972,1.181685,2.323313,2.343342,0.280399
2.463514,2.423458,0.961371,2.283256,2.783972,2.743915,1.221742,2.283256,2.283256,0.280399
2.743914,2.423458,0.660942,2.002856,2.483544,3.024315,1.241771,2.002856,2.002856,0.280399
2.783971,2.423458,0.600856,2.243199,2.423458,3.064373,1.241771,1.962799,1.962799,0.280399
3.064371,2.143058,0.881257,2.283256,2.143058,2.783972,1.522171,1.962799,1.962799,0.560799
2.824028,2.103001,0.921314,2.002856,2.103001,2.483544,1.562228,1.962799,1.962799,0.600856
2.523600,2.103001,1.201714,1.962799,2.383401,2.423458,1.281828,2.243199,1.962799,0.600856
2.743914,2.103001,1.221742,1.962799,2.683830,2.423458,0.981400,2.283256,1.962799,0.600856
2.783971,2.103001,1.502143,1.962799,2.743915,2.703858,0.660942,2.283256,2.243199,0.600856
2.783971,2.103001,1.562228,1.962799,3.024315,2.723886,0.600856,2.563656,2.283256,0.600856
2.783971,2.103001,1.842628,1.962799,3.064373,2.743915,0.881257,2.603714,2.283256,0.881257
2.503571,2.103001,1.602285,1.962799,3.344773,3.024315,0.640914,2.603714,2.283256,0.640914
2.463514,2.103001,1.842628,2.523599,3.645201,2.783973,0.600856,2.603714,2.283256,0.881257
2.463514,2.103001,1.862657,2.603714,3.424887,2.743916,0.600856,2.323313,2.563656,1.181685
2.463514,2.383401,1.622314,2.603714,3.404858,2.743916,0.600856,2.283256,2.603714,1.241771
2.463514,2.683830,1.582257,2.884114,3.384830,2.743916,0.600856,2.563656,2.603714,1.241771
2.183114,3.004287,1.562228,2.924171,3.104429,2.483544,0.600856,2.323313,2.603714,1.241771
2.143057,3.324744,1.281828,2.643770,3.064373,2.703858,0.320456,2.283256,2.603714,0.961371
2.423457,3.384830,1.522171,2.603714,2.783972,2.463515,0.560799,2.283256,2.884114,1.201714
2.463514,3.665230,1.542200,2.323313,2.483544,2.703858,0.600856,2.283256,2.924171,1.221743
2.463514,3.705287,1.301857,2.283256,2.703858,2.743915,0.881257,2.283256,2.924171,0.981400
2.463514,3.705287,1.241771,2.283256,2.463515,2.743915,0.921314,2.283256,2.924171,1.201714
2.463514,3.444915,0.961371,2.002856,2.423458,2.743915,1.201714,2.002856,2.924171,1.241771
2.463514,3.404858,0.921314,1.962799,2.423458,3.004287,1.241771,1.962799,2.924171,1.241771
2.463514,3.384830,0.921314,1.962799,2.423458,3.044344,1.241771,1.962799,2.924171,1.241771
2.463514,3.645201,0.921314,1.962799,2.423458,3.064373,0.961371,1.962799,2.643770,0.961371
2.463514,3.685258,0.660942,1.962799,2.423458,3.064373,0.921314,1.962799,2.603714,0.660942
2.743914,3.705287,0.881257,1.962799,2.423458,3.064373,0.921314,1.962799,2.323313,0.600856
2.763942,3.705287,0.921314,1.962799,2.423458,3.344773,0.921314,2.243199,2.283256,0.600856
2.783971,3.705287,1.201714,2.243199,2.703858,3.104429,0.640914,2.283256,2.283256,0.861228
3.064371,3.705287,1.502143,2.283256,2.743915,2.804001,0.881257,2.283256,2.543628,1.181685
3.364800,3.705287,1.822600,2.563656,2.743915,2.763944,0.921314,2.563656,2.603714,1.241771
3.404857,3.444916,1.602285,2.864085,3.024315,2.743915,0.921314,2.603714,2.603714,1.522171
3.685257,3.124458,1.562228,3.184542,3.064372,2.743915,0.921314,2.603714,2.603714,1.562228
3.725314,3.064373,1.562228,3.244628,2.783972,2.743915,0.640914,2.884114,2.603714,1.562228
3.484972,2.783972,1.562228,3.244628,2.743915,2.743915,0.600856,2.643770,2.603714,1.281828
3.705286,3.024315,1.281828,2.964228,2.463515,2.743915,0.881257,2.884114,2.323313,0.981400
3.464943,2.783972,1.261800,3.204571,2.423458,2.743915,0.640914,2.924171,2.022885,0.941342
3.164514,2.763944,0.981400,2.964228,2.423458,2.463515,0.600856,2.643770,1.962799,0.921314
2.844057,2.743915,1.201714,2.663799,2.143058,2.423458,0.881257,2.603714,2.243199,0.640914
2.804000,3.024315,1.241771,2.343342,2.103001,2.423458,0.921314,2.603714,2.283256,0.600856
2.523600,3.064372,1.241771,2.283256,2.383401,2.703858,0.921314,2.603714,2.283256,0.881257
2.463514,3.064372,1.502143,2.563656,2.423458,2.463515,1.201714,2.603714,2.283256,1.181685
2.183114,2.783972,1.562228,2.603714,2.423458,2.703858,1.221742,2.603714,2.563656,1.502143
2.143057,2.743915,1.281828,2.603714,2.423458,2.743915,1.241771,2.603714,2.603714,1.281828
2.143057,2.463515,1.241771,2.603714,2.423458,3.024315,1.241771,2.884114,2.603714,1.241771
2.143057,2.423458,0.961371,2.603714,2.703858,3.064372,0.961371,2.924171,2.323313,1.522171
2.143057,2.423458,1.201714,2.884114,2.743915,3.064372,0.921314,3.204571,2.283256,1.562228
2.143057,2.423458,0.961371,2.924171,2.463515,2.783972,0.921314,2.964228,2.283256,1.281828
2.423457,2.703858,0.660942,2.643770,2.423458,2.743915,0.921314,2.924171,2.283256,0.981400
2.463514,2.743915,0.881257,2.884114,2.423458,2.463515,0.660942,2.643770,2.283256,0.660942
2.463514,2.743915,0.921314,2.904142,2.423458,2.423458,0.600856,2.884114,2.283256,0.881257
2.743914,2.743915,0.921314,2.924171,2.423458,2.423458,0.600856,2.904142,2.283256,1.181685
2.783971,2.743915,0.921314,2.924171,2.143058,2.683830,0.600856,2.924171,2.563656,0.961371
2.503571,2.743915,0.640914,2.643771,2.383401,2.743915,0.600856,2.643771,2.864085,0.921314
2.463514,2.743915,0.600856,2.603714,2.423458,2.743915,0.600856,2.603714,2.924171,1.201714
2.183114,2.463515,0.881257,2.603714,2.423458,3.024315,0.600856,2.603714,2.924171,1.502143
2.423457,2.703858,0.901285,2.323313,2.703858,3.064373,0.600856,2.603714,2.643771,1.822600
2.463514,3.004287,1.181685,2.022885,3.004287,3.064373,0.600856,2.323313,2.603714,1.862657
2.183114,3.324744,1.241771,1.962799,3.324744,2.783972,0.600856,2.022885,2.884114,1.882686
2.143057,3.384830,1.522171,1.962799,3.645201,2.763944,0.600856,2.243199,2.643771,2.143057
2.423457,3.384830,1.562228,2.243199,3.685258,2.743915,0.881257,2.283256,2.343342,2.463514
2.463514,3.384830,1.842628,2.543628,3.705287,2.743915,0.921314,2.563656,2.283256,2.503571
2.463514,3.384830,1.602285,2.603714,3.985687,2.463515,0.640914,2.603714,2.563656,2.263228
2.183114,3.104429,1.582257,2.603714,4.005715,2.703858,0.600856,2.603714,2.603714,2.223171
2.143057,3.084401,1.562228,2.884114,4.025744,3.004287,0.600856,2.603714,2.603714,1.942771
2.143057,3.064373,1.822600,2.924171,3.765373,3.324744,0.881257,2.603714,2.323313,1.902714
2.143057,3.064373,1.862657,2.924171,3.444916,3.104429,0.921314,2.323313,2.283256,1.622314
1.862656,2.783972,1.882686,2.643771,3.404858,3.064373,0.921314,2.283256,2.563656,1.301857
1.822599,2.743915,1.882686,2.343342,3.384830,3.064373,0.921314,2.283256,2.603714,0.981400
2.102999,2.743915,1.882686,2.283256,3.104429,3.344773,1.201714,2.283256,2.603714,1.201714
2.403428,3.024315,1.882686,2.283256,2.804001,3.104429,1.502143,2.283256,2.864085,1.221742
2.463514,2.783972,1.622314,2.002856,2.763944,2.804001,1.562228,2.563656,2.924171,1.502143
