No, Long, Short, Vmax, Length, Len[nano],Start,End,total
106,5237.47,5237.47,440.228,2.88e-07,288,7.76e-07,1.064e-06,194,266,5554.14
107,5172.28,5172.28,439.407,2.8e-07,280,7.76e-07,1.056e-06,194,264,5370.9
108,5209.95,5209.95,439.247,2.88e-07,288,7.68e-07,1.056e-06,192,264,5352.68
109,5269.88,5269.88,440.088,2.96e-07,296,7.68e-07,1.064e-06,192,266,5578.6
110,5266.81,5266.81,440.068,2.96e-07,296,7.68e-07,1.064e-06,192,266,5573.83
111,5258.88,5258.88,438.766,2.96e-07,296,7.68e-07,1.064e-06,192,266,5540.04
112,5190.04,5190.04,435.181,2.8e-07,280,7.68e-07,1.048e-06,192,262,5344.76
113,5182.37,5182.37,436.783,2.8e-07,280,7.76e-07,1.056e-06,194,264,5329.54
114,5241.38,5241.38,440.028,2.88e-07,288,7.76e-07,1.064e-06,194,266,5569.85
115,5303.03,5303.03,442.151,3.04e-07,304,7.68e-07,1.072e-06,192,268,5643.15
116,5274.82,5274.82,441.249,3.04e-07,304,7.68e-07,1.072e-06,192,268,5581.44
117,5270.8,5270.8,441.029,2.96e-07,296,7.68e-07,1.064e-06,192,266,5529.65
118,5271.96,5271.96,438.846,3.04e-07,304,7.68e-07,1.072e-06,192,268,5576.72
119,5261.93,5261.93,438.666,2.96e-07,296,7.76e-07,1.072e-06,194,268,5579.76
120,5234.37,5234.37,440.368,2.88e-07,288,7.76e-07,1.064e-06,194,266,5543.17
121,5197.41,5197.41,439.126,2.88e-07,288,7.68e-07,1.056e-06,192,264,5341.78
122,5284.86,5284.86,440.268,3.04e-07,304,7.68e-07,1.072e-06,192,268,5585.73
123,5262.65,5262.65,437.364,2.96e-07,296,7.68e-07,1.064e-06,192,266,5594
124,5233.75,5233.75,440.028,2.88e-07,288,7.76e-07,1.064e-06,194,266,5517.93
125,5206.23,5206.23,439.006,2.88e-07,288,7.68e-07,1.056e-06,192,264,5344.52
126,5188.56,5188.56,437.384,2.8e-07,280,7.68e-07,1.048e-06,192,262,5344.6
127,5184.2,5184.2,437.404,2.8e-07,280,7.76e-07,1.056e-06,194,264,5316.02
128,5273.54,5273.54,440.789,2.96e-07,296,7.68e-07,1.064e-06,192,266,5571.47
129,5183.84,5183.84,435.241,2.8e-07,280,7.68e-07,1.048e-06,192,262,5318.59
130,5283.5,5283.5,441.51,3.04e-07,304,7.68e-07,1.072e-06,192,268,5582
131,5204.42,5204.42,438.025,2.88e-07,288,7.68e-07,1.056e-06,192,264,5327.02
132,5246.66,5246.66,439.287,2.88e-07,288,7.76e-07,1.064e-06,194,266,5565.14
133,5274.54,5274.54,441.009,2.96e-07,296,7.68e-07,1.064e-06,192,266,5590.01
